"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 19, 2019","233,000.0","233,600.0","235,000.0","233,000.0","13.44K","0.00%"
"Dec 18, 2019","233,000.0","233,400.0","234,200.0","232,500.0","35.67K","0.00%"
"Dec 17, 2019","233,000.0","233,300.0","235,200.0","233,000.0","24.43K","0.00%"
"Dec 16, 2019","233,000.0","233,200.0","235,000.0","233,000.0","6.63K","-0.09%"
"Dec 13, 2019","233,200.0","235,900.0","235,900.0","233,200.0","10.64K","0.00%"
"Dec 12, 2019","233,200.0","235,600.0","236,400.0","233,200.0","15.83K","0.04%"
"Dec 11, 2019","233,100.0","235,000.0","235,800.0","233,000.0","7.16K","0.00%"
"Dec 10, 2019","233,100.0","235,800.0","235,900.0","233,100.0","26.33K","-1.15%"
"Dec 09, 2019","235,800.0","234,900.0","237,500.0","234,100.0","38.17K","1.20%"
"Dec 06, 2019","233,000.0","231,800.0","236,000.0","231,500.0","33.17K","0.52%"
"Dec 05, 2019","231,800.0","231,500.0","232,300.0","231,000.0","18.48K","0.48%"
"Dec 04, 2019","230,700.0","228,100.0","231,900.0","228,100.0","32.87K","0.70%"
"Dec 03, 2019","229,100.0","230,000.0","230,500.0","228,000.0","21.66K","0.04%"
"Dec 02, 2019","229,000.0","226,000.0","230,000.0","226,000.0","22.65K","1.33%"
"Nov 29, 2019","226,000.0","230,000.0","233,000.0","226,000.0","70.11K","-1.74%"
"Nov 28, 2019","230,000.0","230,500.0","233,500.0","230,000.0","98.06K","-0.22%"
"Nov 27, 2019","230,500.0","230,000.0","234,000.0","230,000.0","53.28K","0.22%"
"Nov 26, 2019","230,000.0","240,000.0","240,000.0","230,000.0","92.48K","-1.29%"
"Nov 25, 2019","233,000.0","239,900.0","239,900.0","232,200.0","29.02K","-0.85%"
"Nov 22, 2019","235,000.0","245,000.0","246,000.0","234,000.0","54.77K","-2.49%"
"Nov 21, 2019","241,000.0","247,000.0","250,500.0","241,000.0","85.54K","-2.15%"
"Nov 20, 2019","246,300.0","251,000.0","251,000.0","246,100.0","15.58K","-1.87%"
"Nov 19, 2019","251,000.0","251,100.0","255,000.0","251,000.0","9.03K","-0.79%"
"Nov 18, 2019","253,000.0","253,100.0","255,000.0","253,000.0","11.91K","0.40%"
"Nov 15, 2019","252,000.0","252,000.0","254,000.0","234,400.0","36.34K","0.00%"
"Nov 14, 2019","252,000.0","252,000.0","254,900.0","250,500.0","29.19K","0.00%"
"Nov 13, 2019","252,000.0","257,000.0","257,000.0","250,500.0","46.51K","-1.18%"
"Nov 12, 2019","255,000.0","256,000.0","258,000.0","255,000.0","16.16K","-0.04%"
"Nov 11, 2019","255,100.0","260,000.0","262,000.0","254,200.0","21.39K","-1.88%"
"Nov 08, 2019","260,000.0","262,000.0","262,000.0","260,000.0","41.09K","0.00%"
"Nov 07, 2019","260,000.0","260,000.0","262,200.0","259,000.0","34.13K","0.00%"
"Nov 06, 2019","260,000.0","261,800.0","261,900.0","259,100.0","18.75K","0.00%"
"Nov 05, 2019","260,000.0","261,000.0","261,200.0","259,800.0","13.21K","0.00%"
"Nov 04, 2019","260,000.0","261,900.0","261,900.0","260,000.0","14.25K","0.00%"
"Nov 01, 2019","260,000.0","260,000.0","261,900.0","260,000.0","20.98K","-0.19%"
"Oct 31, 2019","260,500.0","261,000.0","262,300.0","260,500.0","26.25K","-0.19%"
"Oct 30, 2019","261,000.0","262,000.0","262,000.0","258,100.0","23.08K","0.38%"
"Oct 29, 2019","260,000.0","257,600.0","262,500.0","257,500.0","55.09K","0.97%"
"Oct 28, 2019","257,500.0","260,000.0","260,000.0","256,500.0","21.11K","0.59%"
"Oct 25, 2019","256,000.0","254,000.0","257,400.0","254,000.0","45.01K","1.19%"
"Oct 24, 2019","253,000.0","252,900.0","253,700.0","251,100.0","10.09K","0.40%"
"Oct 23, 2019","252,000.0","251,500.0","253,900.0","250,500.0","30.06K","0.04%"
"Oct 22, 2019","251,900.0","241,000.0","251,900.0","241,000.0","22.48K","2.82%"
"Oct 21, 2019","245,000.0","253,000.0","255,000.0","245,000.0","13.70K","-2.82%"
"Oct 18, 2019","252,100.0","255,500.0","257,000.0","252,100.0","9.61K","-0.36%"
"Oct 17, 2019","253,000.0","258,000.0","259,000.0","253,000.0","28.49K","-1.17%"
"Oct 16, 2019","256,000.0","255,900.0","259,000.0","255,900.0","11.95K","-0.31%"
"Oct 15, 2019","256,800.0","258,000.0","258,300.0","255,800.0","9.93K","-0.66%"
"Oct 14, 2019","258,500.0","254,100.0","259,000.0","254,100.0","27.18K","0.31%"
"Oct 11, 2019","257,700.0","255,000.0","258,000.0","255,000.0","13.76K","0.94%"
"Oct 10, 2019","255,300.0","255,300.0","257,700.0","255,300.0","16.57K","0.00%"
"Oct 09, 2019","255,300.0","257,100.0","259,400.0","255,000.0","5.76K","-1.24%"
"Oct 08, 2019","258,500.0","261,800.0","262,000.0","258,500.0","4.82K","-0.58%"
"Oct 07, 2019","260,000.0","258,000.0","262,000.0","256,100.0","11.36K","0.78%"
"Oct 04, 2019","258,000.0","262,100.0","264,400.0","243,700.0","17.62K","-1.53%"
"Oct 03, 2019","262,000.0","264,900.0","265,500.0","262,000.0","7.30K","-1.09%"
"Oct 02, 2019","264,900.0","265,000.0","265,000.0","262,000.0","7.54K","1.11%"
"Oct 01, 2019","262,000.0","263,600.0","265,000.0","262,000.0","19.77K","-0.61%"
"Sep 30, 2019","263,600.0","267,000.0","267,000.0","263,500.0","8.13K","-1.09%"
"Sep 27, 2019","266,500.0","268,000.0","268,000.0","263,500.0","9.83K","1.14%"
"Sep 26, 2019","263,500.0","263,000.0","272,700.0","263,000.0","12.70K","0.19%"
"Sep 25, 2019","263,000.0","267,200.0","273,000.0","263,000.0","28.43K","0.00%"
"Sep 24, 2019","263,000.0","265,000.0","269,000.0","263,000.0","21.61K","-0.98%"
"Sep 23, 2019","265,600.0","268,700.0","268,700.0","262,100.0","5.61K","-0.52%"
"Sep 20, 2019","267,000.0","265,300.0","267,900.0","265,000.0","24.96K","0.72%"
"Sep 19, 2019","265,100.0","265,000.0","265,300.0","262,000.0","23.71K","-0.08%"
"Sep 18, 2019","265,300.0","265,900.0","266,800.0","264,600.0","8.27K","-0.23%"
"Sep 17, 2019","265,900.0","266,000.0","266,000.0","261,200.0","2.62K","0.72%"
