"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 17, 2019","31,850.0","31,800.0","31,900.0","31,550.0","2.08M","0.00%"
"Oct 16, 2019","31,850.0","31,850.0","32,100.0","31,800.0","1.85M","0.00%"
"Oct 15, 2019","31,850.0","31,700.0","32,150.0","31,700.0","2.35M","0.47%"
"Oct 14, 2019","31,700.0","32,300.0","32,350.0","31,550.0","3.17M","-2.01%"
"Oct 11, 2019","32,350.0","32,500.0","32,900.0","32,350.0","5.12M","-0.15%"
"Oct 10, 2019","32,400.0","32,100.0","32,500.0","32,100.0","3.10M","1.25%"
"Oct 09, 2019","32,000.0","31,300.0","32,000.0","31,200.0","3.33M","2.40%"
"Oct 08, 2019","31,250.0","31,700.0","31,700.0","31,200.0","2.32M","-0.79%"
"Oct 07, 2019","31,500.0","32,000.0","32,200.0","31,500.0","2.03M","-1.25%"
"Oct 04, 2019","31,900.0","32,100.0","32,450.0","31,850.0","3.29M","-0.31%"
"Oct 03, 2019","32,000.0","31,500.0","32,000.0","31,250.0","3.70M","0.00%"
"Oct 02, 2019","32,000.0","32,500.0","32,550.0","32,000.0","3.44M","-2.14%"
"Oct 01, 2019","32,700.0","33,150.0","33,150.0","32,550.0","3.41M","-1.21%"
"Sep 30, 2019","33,100.0","33,250.0","33,550.0","33,050.0","2.16M","-0.45%"
"Sep 27, 2019","33,250.0","32,800.0","33,300.0","32,500.0","5.89M","1.53%"
"Sep 26, 2019","32,750.0","33,600.0","33,650.0","32,750.0","4.77M","-2.24%"
"Sep 25, 2019","33,500.0","33,800.0","34,000.0","33,500.0","1.71M","-0.89%"
"Sep 24, 2019","33,800.0","33,800.0","34,150.0","33,600.0","1.43M","0.30%"
"Sep 23, 2019","33,700.0","34,200.0","34,200.0","33,650.0","2.51M","-0.74%"
"Sep 20, 2019","33,950.0","34,200.0","34,400.0","33,950.0","3.23M","-0.44%"
"Sep 19, 2019","34,100.0","34,000.0","34,200.0","33,950.0","1.32M","0.44%"
